author,rating,date,content,title,product_link
lamia,5,2022-03-18 23:00:00 UTC,علخر باهين,"Coffret de couteaux de cuisine  6 Pièces, en acier inoxydable",https://expressshop.tn/produit/coffret-de-couteaux-de-cuisine-6-pieces-en-acier-inoxydable/#judgeme_product_reviews
rimes,5,2022-03-18 23:00:00 UTC,عجبني برشا,"Fer à vapeur professionnel électrique Portable, pressage Humide et Sec",https://expressshop.tn/produit/fer-a-vapeur-professionnel-electrique-portable-pressage-humide-et-sec/#judgeme_product_reviews
lamis,4,2022-03-18 23:00:00 UTC,تحفونة,Kit Lumières LED Hexagonale 6 Modules Tactile + Commande Décoration,https://expressshop.tn/produit/kit-lumieres-led-hexagonale-6-modules-tactile-commande-decoration/#judgeme_product_reviews
omaima,4,2022-03-18 23:00:00 UTC,Très simple à utiliser,"Brosse sèche-cheveux électrique rotative 5 en 1, détachable et rotatif",N/A
mortadha,5,2022-03-18 23:00:00 UTC,efficace علخر,"Trancheuse à Mandoline réglable, multifonctionnel en acier inoxydable",https://expressshop.tn/produit/trancheuse-a-mandoline-reglable-multifonctionnel/#judgeme_product_reviews
sara,4,2022-03-18 23:00:00 UTC,فرحت الي خذيتها,"Broyeur électrique en acier inoxydable, avec grande capacité",https://expressshop.tn/produit/broyeur-electrique-en-acier-inoxydable/#judgeme_product_reviews
arij,4,2022-03-18 23:00:00 UTC,سهل الاستعمال و فيسع عطاني نتيجة,Crayon Masseur électrique Anti-Rides pour les Yeux et Lèvres,https://expressshop.tn/produit/crayon-masseur-electrique-anti-rides-pour-les-yeux-et-levres/#judgeme_product_reviews
roua,5,2022-03-18 23:00:00 UTC,merci envoyé rapidement,"Sonifer – Moulin électrique à café, herbes, noix en acier inoxydable",https://expressshop.tn/produit/sonifer-moulin-electrique-en-acier-inoxydable/#judgeme_product_reviews
rym,5,2022-03-17 23:00:00 UTC,لقيت حل lunette,Porte-lunettes 3R Portable pour voiture,https://expressshop.tn/produit/porte-lunettes-3r-portable-pour-voiture/#judgeme_product_reviews
rihab,5,2022-03-17 23:00:00 UTC,Merci pour cette bonne qualité,"Spin n Curl Fer à boucler rotatif en céramique, avec écran LCD",https://expressshop.tn/produit/spin-n-curl-fer-a-boucler-rotatif-en-ceramique/#judgeme_product_reviews
amani,5,2022-03-17 23:00:00 UTC,حط فم تلقى فم,Support Mural Multifonction pour Recharge de Téléphone Portable,https://expressshop.tn/produit/support-mural-multifonction-pour-recharge-de-telephone-portable/#judgeme_product_reviews
jihen,5,2022-03-17 23:00:00 UTC,ضوها باهي علخر,Kit Lumières LED Hexagonale 6 Modules Tactile + Commande Décoration,https://expressshop.tn/produit/kit-lumieres-led-hexagonale-6-modules-tactile-commande-decoration/#judgeme_product_reviews
wafa,4,2022-03-17 23:00:00 UTC,سهل الاستعمال و فيسع عطاني نتيجة,"Brosse sèche-cheveux électrique rotative 5 en 1, détachable et rotatif",N/A
jaoueher,4,2022-03-17 23:00:00 UTC,je suis satisfait. Merci,Balance de cuisine numérique pliable,https://expressshop.tn/produit/balance-de-cuisine-numerique-pliable/#judgeme_product_reviews
raslen,4,2022-03-17 23:00:00 UTC,حجمتلي بلباهي,KEMEI – Rasoir électrique professionnel à Triple lame flottante 3D pour homme,https://expressshop.tn/produit/kemei-rasoir-electrique-professionnel-homme/#judgeme_product_reviews
yomna,4,2022-03-17 23:00:00 UTC,bon produit,Boîte d'Assaisonnement Murale de Cuisine Salière et Poivrière,https://expressshop.tn/produit/boite-dassaisonnement-murale-de-cuisine-saliere-et-poivriere/#judgeme_product_reviews
omar,4,2022-03-17 23:00:00 UTC,Merci tout est en bon état,Kemei–KM-2026 Rasoir Électrique Pro de Barbe et Cheveux pour Homme,https://expressshop.tn/produit/rasoir-electrique-pro-de-barbe-et-cheveux-pour-homme/#judgeme_product_reviews
monji,5,2022-03-17 23:00:00 UTC,استعمال ساهل,"Aiguiseur de couteaux de cuisine électrique, professionnel, motorisée, rotative",https://expressshop.tn/produit/aiguiseur-de-couteaux-de-cuisine-electrique-professionnel-motorisee-rotative/#judgeme_product_reviews
jihen,4,2022-03-17 23:00:00 UTC,"J'ai fixé la cloche à l'extérieur hier par temps froid à l'aide de l'adhésif. Il faisait probablement -22 ? Ce matin à 8h15, j'ai essayé la cloche à  haute temperature et ça a marché ! Il y a beaucoup de sonneries, 
MISE À JOUR : Je l'ai depuis environ 5 mois et je l'aime toujours autant !","KERUI – sonnette intelligente sans fil, alarme de sécurité à domicile, lumière LED",https://expressshop.tn/produit/kerui-sonnette-intelligente-sans-fil/#judgeme_product_reviews
sondes,4,2022-03-17 23:00:00 UTC,Excellent!! Expédition rapide,"3 en 1 Aspirateur sans fil pour voiture et ménage, double usage",N/A
emna,5,2022-03-17 23:00:00 UTC,merci envoyé rapidement,"Sonifer — Batteur à main électrique en acier inoxydable, 500 W",https://expressshop.tn/produit/melangeur-a-main-electrique/#judgeme_product_reviews
ritej,4,2022-03-17 23:00:00 UTC,Je suis satisfait du colis.,"Porte-balai mural auto-adhésif, organisateur d'accessoires salle de bains, cuisine",https://expressshop.tn/produit/porte-balai-mural-auto-adhesif/#judgeme_product_reviews
housem,5,2022-03-17 23:00:00 UTC,très satisfait de la qualité,"Sonifer – Moulin électrique à café, herbes, noix en acier inoxydable",https://expressshop.tn/produit/sonifer-moulin-electrique-en-acier-inoxydable/#judgeme_product_reviews
maram,5,2022-03-16 23:00:00 UTC,La qualité est très bonne,"Distributeur automatique de dentifrice mural, résistant à la poussière",https://expressshop.tn/produit/distributeur-automatique-de-dentifrice-mural/#judgeme_product_reviews
jouda,5,2022-03-16 23:00:00 UTC,Super travail,"Aiguiseur de couteaux de cuisine électrique, professionnel, motorisée, rotative",https://expressshop.tn/produit/aiguiseur-de-couteaux-de-cuisine-electrique-professionnel-motorisee-rotative/#judgeme_product_reviews
ameni,5,2022-03-16 23:00:00 UTC,Livraison rapide,"Fer à friser automatique sans fil, multifonctionnel, Rechargeable par USB",N/A
yosra,4,2022-03-16 23:00:00 UTC,استعمالو ساهل,"Spin n Curl Fer à boucler rotatif en céramique, avec écran LCD",https://expressshop.tn/produit/spin-n-curl-fer-a-boucler-rotatif-en-ceramique/#judgeme_product_reviews
dina,5,2022-03-16 23:00:00 UTC,يلسق بلباهي,"Porte-balai mural auto-adhésif, organisateur d'accessoires salle de bains, cuisine",https://expressshop.tn/produit/porte-balai-mural-auto-adhesif/#judgeme_product_reviews
mahmoud,5,2022-03-16 23:00:00 UTC,Tout est en hauteur,Kemei–KM-2026 Rasoir Électrique Pro de Barbe et Cheveux pour Homme,https://expressshop.tn/produit/rasoir-electrique-pro-de-barbe-et-cheveux-pour-homme/#judgeme_product_reviews
riyadh,5,2022-03-16 23:00:00 UTC,j'adore le produit fonctionne bien,Support Mural Multifonction pour Recharge de Téléphone Portable,https://expressshop.tn/produit/support-mural-multifonction-pour-recharge-de-telephone-portable/#judgeme_product_reviews
yassmin,4,2022-03-16 23:00:00 UTC,"Très bien, comme je l'ai demandé.",Porte-lunettes 3R Portable pour voiture,https://expressshop.tn/produit/porte-lunettes-3r-portable-pour-voiture/#judgeme_product_reviews
jihen,4,2022-03-16 23:00:00 UTC,Merci le produit est très bien,"Fer à vapeur professionnel électrique Portable, pressage Humide et Sec",https://expressshop.tn/produit/fer-a-vapeur-professionnel-electrique-portable-pressage-humide-et-sec/#judgeme_product_reviews
montassar,4,2022-03-16 23:00:00 UTC,L'appareil  est super,"KERUI – sonnette intelligente sans fil, alarme de sécurité à domicile, lumière LED",https://expressshop.tn/produit/kerui-sonnette-intelligente-sans-fil/#judgeme_product_reviews
jihen,5,2022-03-15 23:00:00 UTC,"Le produit est arrivé, tout va bien","Protège-doigts en acier inoxydable, Protection des mains",https://expressshop.tn/produit/protege-doigts-en-acier-inoxydable-protection-des-mains/#judgeme_product_reviews
mouhamed,5,2022-03-15 23:00:00 UTC,تمضي علخر,"Aiguiseur de couteaux de cuisine électrique, professionnel, motorisée, rotative",https://expressshop.tn/produit/aiguiseur-de-couteaux-de-cuisine-electrique-professionnel-motorisee-rotative/#judgeme_product_reviews
khawla,5,2022-03-15 23:00:00 UTC,Bien reçu produit fonctionne très bien,"Fer à friser automatique sans fil, multifonctionnel, Rechargeable par USB",N/A
najet,5,2022-03-15 23:00:00 UTC,تحفونة,Sonifer — Batteur à main électrique en acier inoxydable,https://expressshop.tn/produit/melangeur-a-main-electrique/#judgeme_product_reviews
ichrak,5,2022-03-15 23:00:00 UTC,عجبني produit,Porte-lunettes 3R Portable pour voiture,https://expressshop.tn/produit/porte-lunettes-3r-portable-pour-voiture/#judgeme_product_reviews
achref,4,2022-03-15 23:00:00 UTC,يلسق بلباهي,Support Mural Multifonction pour Recharge de Téléphone Portable,https://expressshop.tn/produit/support-mural-multifonction-pour-recharge-de-telephone-portable/#judgeme_product_reviews
sawsen,4,2022-03-15 23:00:00 UTC,Arrivé en parfait état,"4 en 1 Aspirateur à main portable, silencieux, Forte aspiration",N/A
hamza,5,2022-03-15 23:00:00 UTC,"conforme à la description, merci",Kemei–KM-2026 Rasoir Électrique Pro de Barbe et Cheveux pour Homme,https://expressshop.tn/produit/rasoir-electrique-pro-de-barbe-et-cheveux-pour-homme/#judgeme_product_reviews
hanen,5,2022-03-14 23:00:00 UTC,نظفتلي تراكن  الكل,"4 en 1 Aspirateur à main portable, silencieux, Forte aspiration",N/A
takwa,4,2022-03-14 23:00:00 UTC,"Très bien,Le colis est arrivé bien emballé et comme je l'ai demandé.",Kit Lumières LED Hexagonale 6 Modules Tactile + Commande Décoration,https://expressshop.tn/produit/kit-lumieres-led-hexagonale-6-modules-tactile-commande-decoration/#judgeme_product_reviews
olfa,5,2022-03-14 23:00:00 UTC,عاوني برشا,Ensemble de cuillères à mesurer à échelle réglable 2 en 1,N/A
houda,5,2022-03-14 23:00:00 UTC,نظفتلي معوني الكل,Brosse magique avec poignée pour décontamination et nettoyage Super forte,https://expressshop.tn/produit/brosse-magique-avec-poignee/#judgeme_product_reviews
zayneb,4,2022-03-14 23:00:00 UTC,حماتلي صوابعي,"Protège-doigts en acier inoxydable, Protection des mains",https://expressshop.tn/produit/protege-doigts-en-acier-inoxydable-protection-des-mains/#judgeme_product_reviews
neila,4,2022-03-14 23:00:00 UTC,"C'est honnêtement un changeur de jeu! Je fais partie de ces personnes qui ont dépensé beaucoup de temps et d'argent sur différents produits et qui ne peuvent jamais boucler leurs propres cheveux. J'ai essayé cela parce que j'ai vu des critiques et lors de ma première tentative, je sais maintenant que c'est ce dont j'ai toujours eu besoin !!
J'ai encore besoin de trouver l'équilibre entre le degré de serrage pour faire les boucles pour moi, mais je suis super excité.","Fer à friser automatique sans fil, multifonctionnel, Rechargeable par USB",N/A
zina,5,2022-03-14 23:00:00 UTC,bon produit,"ECOCO – étagère à épices murale avec cuillères, rangement d'articles de cuisine",https://expressshop.tn/produit/ecoco-etagere-a-epices-murale-avec-cuilleres/#judgeme_product_reviews
imen,4,2022-03-13 23:00:00 UTC,Livraison rapide,Brosse magique avec poignée pour décontamination et nettoyage Super forte,https://expressshop.tn/produit/brosse-magique-avec-poignee/#judgeme_product_reviews
manel,4,2022-03-13 23:00:00 UTC,merci envoyé rapidement,"ECOCO – étagère à épices murale avec cuillères, rangement d'articles de cuisine",https://expressshop.tn/produit/ecoco-etagere-a-epices-murale-avec-cuilleres/#judgeme_product_reviews
ceyrin,5,2022-03-13 23:00:00 UTC,merci envoyé rapidement,"Protège-doigts en acier inoxydable, Protection des mains",https://expressshop.tn/produit/protege-doigts-en-acier-inoxydable-protection-des-mains/#judgeme_product_reviews
houda,4,2022-03-13 23:00:00 UTC,Excellente utilisation j'adore,Support Mural Multifonction pour Recharge de Téléphone Portable,https://expressshop.tn/produit/support-mural-multifonction-pour-recharge-de-telephone-portable/#judgeme_product_reviews
souad,5,2022-03-13 23:00:00 UTC,جات قدهم الكل,"Support de Machine à laver Mobile, Base réglable, tapis de pied à roulettes",https://expressshop.tn/produit/support-de-machine-a-laver-mobile-base-reglable-tapis-de-pied-a-roulettes/#judgeme_product_reviews
louay,5,2022-03-12 23:00:00 UTC,La commande est arrivée assez rapidement et très bien emballée.,Support Mural Multifonction pour Recharge de Téléphone Portable,https://expressshop.tn/produit/support-mural-multifonction-pour-recharge-de-telephone-portable/#judgeme_product_reviews
mariem,4,2022-03-12 23:00:00 UTC,super article,Brosse magique avec poignée pour décontamination et nettoyage Super forte,https://expressshop.tn/produit/brosse-magique-avec-poignee/#judgeme_product_reviews
mohamed,4,2022-03-12 23:00:00 UTC,"Génial, j'adore le fait qu'il dispose d'un bel espace de récipient profond pour ajouter toutes les herbes que vous voulez et moudre facilement au lieu de la méthode à l'ancienne avec la neuropathie dans les mains, qui est devenue trop douloureuse. C'est paradisiaque ! Efficace, rapide et sûr ! Je recommande fortement","Sonifer – Moulin électrique à café, herbes, noix en acier inoxydable",https://expressshop.tn/produit/sonifer-moulin-electrique-en-acier-inoxydable/#judgeme_product_reviews
ayda,5,2022-03-12 23:00:00 UTC,Livraison rapide,"Protège-doigts en acier inoxydable, Protection des mains",https://expressshop.tn/produit/protege-doigts-en-acier-inoxydable-protection-des-mains/#judgeme_product_reviews
mounira,5,2022-03-12 23:00:00 UTC,مارسي,"ECOCO – étagère à épices murale avec cuillères, rangement d'articles de cuisine",https://expressshop.tn/produit/ecoco-etagere-a-epices-murale-avec-cuilleres/#judgeme_product_reviews
ikram,4,2022-03-12 23:00:00 UTC,Produit conforme,"Support de Machine à laver Mobile, Base réglable, tapis de pied à roulettes",https://expressshop.tn/produit/support-de-machine-a-laver-mobile-base-reglable-tapis-de-pied-a-roulettes/#judgeme_product_reviews
amani,5,2022-03-12 23:00:00 UTC,عجبني produit,Kit Lumières LED Hexagonale 6 Modules Tactile + Commande Décoration,https://expressshop.tn/produit/kit-lumieres-led-hexagonale-6-modules-tactile-commande-decoration/#judgeme_product_reviews
khitem,5,2022-03-12 23:00:00 UTC,متخافش من الحرقان,"Fer à vapeur professionnel électrique Portable, pressage Humide et Sec",https://expressshop.tn/produit/fer-a-vapeur-professionnel-electrique-portable-pressage-humide-et-sec/#judgeme_product_reviews
ahmed,5,2022-03-11 23:00:00 UTC,Excellente utilisation j'adore,KEMEI – Rasoir électrique professionnel à Triple lame flottante 3D pour homme,https://expressshop.tn/produit/kemei-rasoir-electrique-professionnel-homme/#judgeme_product_reviews
lamia,5,2022-03-11 23:00:00 UTC,merci envoyé rapidement,Sonifer - Sf 3528 Machine à café expresso électrique 1.6L,https://expressshop.tn/produit/sonifer-sf-3528-machine-a-cafe-expresso-electrique-1-6l/#judgeme_product_reviews
arij,5,2022-03-11 23:00:00 UTC,Très pratique,Support Mural Multifonction pour Recharge de Téléphone Portable,https://expressshop.tn/produit/support-mural-multifonction-pour-recharge-de-telephone-portable/#judgeme_product_reviews
mouhamed,4,2022-03-11 23:00:00 UTC,Je suis satisfait du colis.,"Nano autocollant 4D en Fiber de carbone 5M, Protection pour voiture",https://expressshop.tn/produit/nano-autocollant-protection-pour-voiture/#judgeme_product_reviews
Ali,4,2022-03-11 23:00:00 UTC,"Mon poêle était coincé car il avait accroché et déchiré le linoléum. Ça ne bougerait pas. J'ai 70 ans et j'ai de l'arthrose. J'ai facilement soulevé le poêle selon les instructions et placé les roulettes sous les pieds avant du poêle. J'ai pu facilement faire glisser le poêle TOUT SEUL !!! Vous devez lire et suivre les instructions pour obtenir les meilleurs résultats.
Cet outil était très facile à utiliser et je ne pouvais pas croire à quel point il était rapide et facile de déplacer le poêle. J'ai également acheté des Glide Guards et je les ai placés sous les pieds pour éviter que les pieds de l'appareil ne s'enfoncent dans le linoléum et m'assurer que les faire glisser à l'avenir soit rapide et facile.","Support de Machine à laver Mobile, Base réglable, tapis de pied à roulettes",https://expressshop.tn/produit/support-de-machine-a-laver-mobile-base-reglable-tapis-de-pied-a-roulettes/#judgeme_product_reviews
